Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,dtHours,sinTime,sinDay,year,Snow,Clear,Cloudy,Hail,Drizzle,Fog,Rain,Haze,Thunder
-2.0,-2.8,94.0,6.0,26.0,4.8,98.12,-9.0,1.0,-0.7071067811865477,-0.4937755501599773,2019,1,0,0,0,1,0,0,0,0
-2.5,-3.4,94.0,5.0,28.0,4.8,98.12,-10.0,1.0,-0.5000000000000004,-0.4937755501599773,2019,1,0,0,0,0,0,0,0,0
-2.2,-3.1,93.0,6.0,24.0,8.1,98.14,-9.0,1.0,-0.2588190451025215,-0.4937755501599773,2019,1,0,0,0,0,0,0,0,0
-2.2,-3.1,94.0,5.0,25.0,6.4,98.18,-9.0,1.0,0.0,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-2.7,-3.6,93.0,5.0,27.0,4.8,98.19,-10.0,1.0,0.2588190451025207,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-2.9,-4.1,92.0,5.0,26.0,4.8,98.28,-10.0,1.0,0.4999999999999999,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-3.3,-4.4,92.0,5.0,24.0,0.8,98.32,-10.0,1.0,0.7071067811865476,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-3.8,-4.7,94.0,5.0,32.0,1.2,98.35,-12.0,1.0,0.8660254037844386,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-4.0,-5.0,93.0,4.0,23.0,1.6,98.41,-11.0,1.0,0.9659258262890684,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-3.9,-4.9,93.0,4.0,22.0,3.2,98.48,-10.0,1.0,1.0,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-3.7,-5.0,91.0,5.0,33.0,4.0,98.54,-12.0,1.0,0.9659258262890684,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-3.5,-5.0,89.0,5.0,29.0,4.8,98.6,-11.0,1.0,0.8660254037844387,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-3.0,-4.4,90.0,4.0,13.0,4.0,98.79,-8.0,2.0,0.4999999999999999,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-2.8,-4.3,90.0,3.0,15.0,1.6,98.83,-8.0,1.0,0.258819045102521,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-2.2,-4.1,87.0,3.0,19.0,4.0,98.85,-8.0,1.0,1.2246467991473532e-16,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-1.8,-3.6,87.0,3.0,16.0,8.1,98.84,-7.0,1.0,-0.2588190451025208,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-1.5,-3.8,84.0,4.0,28.0,9.7,98.83,-8.0,1.0,-0.4999999999999997,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-1.3,-3.9,83.0,5.0,24.0,19.3,98.89,-7.0,1.0,-0.7071067811865471,-0.4787338401157883,2019,1,0,0,0,0,0,0,0,0
-1.1,-4.3,79.0,5.0,25.0,24.1,98.96,-7.0,1.0,-0.8660254037844385,-0.4787338401157883,2019,0,0,1,0,0,0,0,0,0
-1.2,-6.8,66.0,5.0,16.0,24.1,99.12,-6.0,3.0,-0.9659258262890684,-0.4787338401157883,2019,0,0,1,0,0,0,0,0,0
-3.8,-7.9,73.0,4.0,14.0,24.1,99.16,-9.0,3.0,-0.5000000000000004,-0.4787338401157883,2019,0,1,0,0,0,0,0,0,0
-7.2,-10.5,77.0,33.0,12.0,24.1,99.09,-13.0,3.0,0.2588190451025207,-0.4635502709028512,2019,0,1,0,0,0,0,0,0,0
-7.5,-10.6,79.0,29.0,4.0,24.1,99.02,-10.0,3.0,0.8660254037844386,-0.4635502709028512,2019,0,1,0,0,0,0,0,0,0
-7.6,-10.7,79.0,32.0,8.0,24.1,98.88,-12.0,3.0,0.9659258262890684,-0.4635502709028512,2019,0,0,1,0,0,0,0,0,0
-3.6,-8.7,68.0,17.0,12.0,24.1,98.79,-8.0,3.0,0.4999999999999999,-0.4635502709028512,2019,0,1,0,0,0,0,0,0,0
-0.1,-3.3,79.0,20.0,16.0,24.1,98.31,-5.0,6.0,-0.8660254037844385,-0.4635502709028512,2019,0,0,1,0,0,0,0,0,0
-1.0,-2.4,91.0,18.0,11.0,3.2,98.16,-5.0,3.0,-0.9659258262890684,-0.4635502709028512,2019,1,0,0,0,0,0,0,0,0
-1.2,-2.0,94.0,18.0,14.0,16.1,98.08,-6.0,1.0,-0.8660254037844386,-0.4635502709028512,2019,1,0,0,0,0,0,0,0,0
-0.5,-1.7,92.0,16.0,18.0,16.1,98.01,-6.0,1.0,-0.7071067811865477,-0.4635502709028512,2019,1,0,0,0,0,0,0,0,0
-0.5,-1.5,94.0,17.0,18.0,16.1,97.94,-6.0,1.0,-0.5000000000000004,-0.4635502709028512,2019,1,0,0,0,0,0,0,0,0
-0.2,-1.9,88.0,18.0,24.0,19.3,97.73,-6.0,3.0,0.2588190451025207,-0.4482293417404106,2019,0,0,1,0,0,0,0,0,0
-0.4,-6.3,64.0,28.0,24.0,24.1,98.39,-6.0,27.0,0.8660254037844386,-0.4327755925504317,2019,0,0,1,0,0,0,0,0,0
-0.3,-4.1,76.0,28.0,22.0,16.1,98.56,-6.0,2.0,1.0,-0.4327755925504317,2019,1,0,0,0,0,0,0,0,0
-1.5,-3.5,86.0,28.0,16.0,24.1,98.69,-6.0,1.0,0.9659258262890684,-0.4327755925504317,2019,0,0,1,0,0,0,0,0,0
-0.9,-5.5,71.0,29.0,27.0,19.3,98.78,-7.0,1.0,0.8660254037844387,-0.4327755925504317,2019,1,0,0,0,0,0,0,0,0
-1.2,-5.3,73.0,28.0,21.0,19.3,98.89,-7.0,1.0,0.7071067811865476,-0.4327755925504317,2019,1,0,0,0,0,0,0,0,0
-1.5,-4.9,78.0,29.0,23.0,9.7,98.99,-8.0,1.0,0.4999999999999999,-0.4327755925504317,2019,1,0,0,0,0,0,0,0,0
0.0,-4.9,70.0,30.0,31.0,24.1,99.04,-7.0,1.0,0.258819045102521,-0.4327755925504317,2019,1,0,0,0,0,0,0,0,0
0.0,-5.6,66.0,31.0,43.0,24.1,99.08,-8.0,1.0,1.2246467991473532e-16,-0.4327755925504317,2019,1,0,0,0,0,0,0,0,0
-0.2,-7.0,60.0,30.0,35.0,24.1,99.39,-7.0,4.0,-0.8660254037844385,-0.4327755925504317,2019,0,1,0,0,0,0,0,0,0
-1.5,-7.1,66.0,26.0,9.0,24.1,99.67,-5.0,3.0,-0.9659258262890684,-0.4327755925504317,2019,0,0,1,0,0,0,0,0,0
-0.6,-4.7,74.0,19.0,12.0,24.1,99.65,-5.0,3.0,-0.5000000000000004,-0.4327755925504317,2019,0,0,1,0,0,0,0,0,0
-0.3,-4.2,75.0,17.0,18.0,24.1,99.64,-5.0,1.0,-0.2588190451025215,-0.4327755925504317,2019,1,0,0,0,0,0,0,0,0
-0.5,-4.7,73.0,18.0,15.0,24.1,99.6,-5.0,1.0,0.0,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-0.6,-4.7,73.0,18.0,17.0,24.1,99.56,-6.0,1.0,0.2588190451025207,-0.4171936026123169,2019,0,0,1,0,0,0,0,0,0
-0.6,-4.5,75.0,17.0,17.0,16.1,99.52,-6.0,1.0,0.4999999999999999,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-1.1,-3.6,83.0,17.0,15.0,9.7,99.49,-6.0,1.0,0.7071067811865476,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-1.0,-3.5,84.0,15.0,10.0,12.9,99.36,-5.0,1.0,0.8660254037844386,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-1.2,-2.6,90.0,13.0,5.0,9.7,99.23,-3.0,1.0,0.9659258262890684,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-1.2,-1.9,95.0,8.0,20.0,2.0,99.2,-7.0,1.0,1.0,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-0.8,-1.3,96.0,7.0,20.0,2.0,99.15,-6.0,1.0,0.9659258262890684,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-1.1,-1.6,96.0,6.0,23.0,1.2,99.13,-7.0,1.0,0.8660254037844387,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-0.7,-1.2,96.0,5.0,23.0,1.6,99.17,-7.0,1.0,0.7071067811865476,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-0.9,-1.7,94.0,3.0,18.0,4.8,99.25,-6.0,1.0,0.4999999999999999,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-1.0,-2.6,89.0,2.0,12.0,9.7,99.34,-5.0,1.0,0.258819045102521,-0.4171936026123169,2019,1,0,0,0,0,0,0,0,0
-0.6,-4.0,78.0,36.0,7.0,24.1,99.52,-3.0,2.0,-0.2588190451025208,-0.4171936026123169,2019,0,1,0,0,0,0,0,0,0
-0.4,-6.8,62.0,36.0,7.0,24.1,99.83,-3.0,3.0,-0.8660254037844385,-0.4171936026123169,2019,0,1,0,0,0,0,0,0,0
-1.4,-6.0,71.0,25.0,11.0,24.1,100.09,-5.0,3.0,-0.9659258262890684,-0.4171936026123169,2019,0,0,1,0,0,0,0,0,0
-3.7,-8.5,70.0,29.0,15.0,24.1,100.25,-9.0,3.0,-0.5000000000000004,-0.4171936026123169,2019,0,1,0,0,0,0,0,0,0
-4.1,-8.1,74.0,28.0,14.0,24.1,100.4,-9.0,3.0,0.2588190451025207,-0.4014879892059737,2019,0,0,1,0,0,0,0,0,0
-3.7,-7.6,75.0,28.0,18.0,24.1,100.49,-10.0,2.0,0.7071067811865476,-0.4014879892059737,2019,1,0,0,0,0,0,0,0,0
-3.9,-8.0,73.0,30.0,16.0,24.1,100.53,-9.0,1.0,0.8660254037844386,-0.4014879892059737,2019,0,0,1,0,0,0,0,0,0
-4.9,-8.8,74.0,30.0,10.0,24.1,100.66,-9.0,3.0,0.9659258262890684,-0.4014879892059737,2019,0,0,1,0,0,0,0,0,0
-4.8,-8.7,74.0,21.0,12.0,24.1,100.87,-10.0,3.0,0.4999999999999999,-0.4014879892059737,2019,0,0,1,0,0,0,0,0,0
-2.4,-7.9,66.0,18.0,13.0,24.1,100.88,-7.0,3.0,-0.2588190451025208,-0.4014879892059737,2019,0,0,1,0,0,0,0,0,0
-1.6,-8.2,61.0,17.0,12.0,24.1,100.85,-6.0,3.0,-0.8660254037844385,-0.4014879892059737,2019,0,0,1,0,0,0,0,0,0
-2.3,-6.1,75.0,16.0,20.0,24.1,100.86,-8.0,3.0,-0.9659258262890684,-0.4014879892059737,2019,0,1,0,0,0,0,0,0,0
-2.4,-6.0,77.0,16.0,20.0,24.1,100.74,-8.0,3.0,-0.5000000000000004,-0.4014879892059737,2019,0,1,0,0,0,0,0,0,0
-2.9,-5.8,80.0,15.0,17.0,24.1,100.56,-8.0,3.0,0.2588190451025207,-0.3856634062436074,2019,0,1,0,0,0,0,0,0,0
-1.7,-4.0,84.0,16.0,24.0,24.1,100.39,-8.0,3.0,0.8660254037844386,-0.3856634062436074,2019,0,1,0,0,0,0,0,0,0
-0.7,-3.2,83.0,15.0,16.0,24.1,100.14,-5.0,3.0,0.9659258262890684,-0.3856634062436074,2019,0,0,1,0,0,0,0,0,0
-2.5,-9.1,60.0,31.0,36.0,24.1,99.45,-10.0,57.0,-0.8660254037844385,-0.3536761221763721,2019,0,0,1,0,0,0,0,0,0
-5.2,-11.9,60.0,31.0,16.0,24.1,99.94,-11.0,3.0,-0.9659258262890684,-0.3536761221763721,2019,0,1,0,0,0,0,0,0,0
-6.0,-11.0,68.0,33.0,8.0,24.1,100.09,-10.0,3.0,-0.5000000000000004,-0.3536761221763721,2019,0,1,0,0,0,0,0,0,0
-6.1,-10.3,72.0,14.0,8.0,24.1,100.08,-10.0,3.0,0.2588190451025207,-0.3375228995941134,2019,0,0,1,0,0,0,0,0,0
-6.0,-9.1,79.0,19.0,22.0,24.1,100.07,-13.0,3.0,0.8660254037844386,-0.3375228995941134,2019,0,1,0,0,0,0,0,0,0
-5.5,-10.0,71.0,20.0,18.0,24.1,100.08,-12.0,2.0,1.0,-0.3375228995941134,2019,1,0,0,0,0,0,0,0,0
-5.1,-11.3,62.0,22.0,25.0,24.1,100.09,-12.0,1.0,0.9659258262890684,-0.3375228995941134,2019,0,0,1,0,0,0,0,0,0
-3.7,-11.7,54.0,22.0,27.0,24.1,100.04,-11.0,3.0,0.4999999999999999,-0.3375228995941134,2019,0,0,1,0,0,0,0,0,0
-3.0,-12.1,50.0,25.0,21.0,24.1,99.91,-9.0,3.0,-0.2588190451025208,-0.3375228995941134,2019,0,0,1,0,0,0,0,0,0
-4.5,-9.0,71.0,27.0,28.0,9.7,100.18,-12.0,2.0,-0.7071067811865471,-0.3375228995941134,2019,1,0,0,0,0,0,0,0,0
-5.6,-15.0,48.0,27.0,34.0,19.3,100.41,-14.0,1.0,-0.8660254037844385,-0.3375228995941134,2019,1,0,0,0,0,0,0,0,0
-7.3,-12.1,69.0,28.0,33.0,9.7,100.58,-16.0,1.0,-0.9659258262890684,-0.3375228995941134,2019,1,0,0,0,0,0,0,0,0
-7.5,-14.2,59.0,28.0,24.0,24.1,100.87,-15.0,2.0,-0.9659258262890684,-0.3375228995941134,2019,0,1,0,0,0,0,0,0,0
-7.2,-14.3,57.0,27.0,26.0,24.1,101.07,-15.0,3.0,-0.5000000000000004,-0.3375228995941134,2019,0,1,0,0,0,0,0,0,0
-8.7,-14.2,64.0,20.0,10.0,24.1,101.2,-14.0,3.0,0.2588190451025207,-0.3212696616923651,2019,0,1,0,0,0,0,0,0,0
-8.9,-13.0,72.0,16.0,18.0,24.1,101.42,-16.0,3.0,0.8660254037844386,-0.3212696616923651,2019,0,1,0,0,0,0,0,0,0
-8.7,-12.3,75.0,16.0,21.0,24.1,101.5,-16.0,3.0,0.9659258262890684,-0.3212696616923651,2019,0,1,0,0,0,0,0,0,0
-6.4,-11.5,67.0,17.0,14.0,24.1,101.57,-12.0,3.0,0.4999999999999999,-0.3212696616923651,2019,0,0,1,0,0,0,0,0,0
-4.4,-9.5,68.0,15.0,17.0,24.1,101.31,-10.0,3.0,-0.2588190451025208,-0.3212696616923651,2019,0,0,1,0,0,0,0,0,0
-2.7,-6.5,75.0,14.0,10.0,24.1,101.02,-7.0,3.0,-0.8660254037844385,-0.3212696616923651,2019,0,0,1,0,0,0,0,0,0
-0.8,-6.7,64.0,15.0,19.0,24.1,100.71,-6.0,3.0,-0.9659258262890684,-0.3212696616923651,2019,0,0,1,0,0,0,0,0,0
-0.8,-5.7,69.0,14.0,10.0,24.1,100.45,-4.0,3.0,-0.5000000000000004,-0.3212696616923651,2019,0,0,1,0,0,0,0,0,0
-0.5,-4.9,72.0,15.0,18.0,24.1,100.17,-6.0,3.0,0.2588190451025207,-0.3049212246562894,2019,0,1,0,0,0,0,0,0,0
-0.7,-5.1,72.0,16.0,17.0,24.1,100.09,-6.0,3.0,0.8660254037844386,-0.3049212246562894,2019,0,1,0,0,0,0,0,0,0
0.0,-5.4,67.0,28.0,29.0,24.1,98.66,-6.0,52.0,0.8660254037844387,-0.2719581575341052,2019,1,0,0,0,0,0,0,0,0
-0.4,-6.2,65.0,29.0,36.0,24.1,98.95,-8.0,2.0,0.4999999999999999,-0.2719581575341052,2019,0,1,0,0,0,0,0,0,0
-1.1,-6.9,65.0,30.0,43.0,24.1,99.09,-9.0,1.0,0.258819045102521,-0.2719581575341052,2019,1,0,0,0,0,0,0,0,0
-1.0,-9.2,54.0,29.0,43.0,24.1,99.25,-9.0,2.0,-0.2588190451025208,-0.2719581575341052,2019,0,0,1,0,0,0,0,0,0
-2.2,-8.3,63.0,28.0,28.0,19.3,99.54,-9.0,2.0,-0.7071067811865471,-0.2719581575341052,2019,1,0,0,0,0,0,0,0,0
-3.0,-7.2,73.0,28.0,25.0,24.1,99.64,-10.0,1.0,-0.8660254037844385,-0.2719581575341052,2019,1,0,0,0,0,0,0,0,0
-3.3,-7.6,72.0,29.0,21.0,24.1,99.75,-10.0,1.0,-0.9659258262890684,-0.2719581575341052,2019,1,0,0,0,0,0,0,0,0
-3.7,-7.3,76.0,30.0,18.0,24.1,99.81,-10.0,1.0,-1.0,-0.2719581575341052,2019,1,0,0,0,0,0,0,0,0
-5.1,-8.7,76.0,21.0,9.0,24.1,99.91,-9.0,1.0,-0.9659258262890684,-0.2719581575341052,2019,0,1,0,0,0,0,0,0,0
-4.9,-9.3,71.0,26.0,7.0,24.1,100.01,-8.0,3.0,-0.5000000000000004,-0.2719581575341052,2019,0,0,1,0,0,0,0,0,0
-6.0,-9.1,79.0,17.0,10.0,24.1,100.04,-10.0,3.0,0.2588190451025207,-0.2553532951161881,2019,0,0,1,0,0,0,0,0,0
-4.2,-7.6,78.0,16.0,16.0,24.1,100.06,-10.0,3.0,0.8660254037844386,-0.2553532951161881,2019,0,0,1,0,0,0,0,0,0
-3.8,-7.1,78.0,17.0,11.0,24.1,100.16,-8.0,3.0,0.9659258262890684,-0.2553532951161881,2019,0,0,1,0,0,0,0,0,0
-1.2,-6.7,66.0,17.0,14.0,24.1,100.24,-6.0,3.0,0.4999999999999999,-0.2553532951161881,2019,0,0,1,0,0,0,0,0,0
-0.4,-6.3,64.0,9.0,14.0,24.1,99.98,-5.0,9.0,-0.9659258262890684,-0.2553532951161881,2019,0,0,1,0,0,0,0,0,0
-2.4,-6.2,75.0,5.0,14.0,24.1,99.8,-7.0,3.0,-0.5000000000000004,-0.2553532951161881,2019,0,0,1,0,0,0,0,0,0
-3.0,-6.0,80.0,5.0,14.0,24.1,99.68,-8.0,3.0,0.2588190451025207,-0.2386727660059499,2019,0,0,1,0,0,0,0,0,0
-3.5,-6.0,82.0,5.0,14.0,24.1,99.44,-9.0,3.0,0.8660254037844386,-0.2386727660059499,2019,0,0,1,0,0,0,0,0,0
-2.6,-5.6,80.0,4.0,14.0,19.3,99.31,-7.0,3.0,0.9659258262890684,-0.2386727660059499,2019,0,0,1,0,0,0,0,0,0
-1.8,-5.5,76.0,7.0,10.0,16.1,99.18,-5.0,3.0,0.4999999999999999,-0.2386727660059499,2019,0,0,1,0,0,0,0,0,0
-1.1,-6.3,68.0,26.0,9.0,24.1,99.08,-4.0,9.0,-0.9659258262890684,-0.2386727660059499,2019,0,0,1,0,0,0,0,0,0
-3.7,-7.0,78.0,20.0,13.0,24.1,98.96,-9.0,3.0,-0.5000000000000004,-0.2386727660059499,2019,0,0,1,0,0,0,0,0,0
-3.6,-6.4,81.0,19.0,13.0,24.1,98.78,-8.0,3.0,0.2588190451025207,-0.2219215130041667,2019,0,0,1,0,0,0,0,0,0
-2.9,-4.5,88.0,21.0,10.0,8.1,98.74,-7.0,1.0,0.4999999999999999,-0.2219215130041667,2019,1,0,0,0,0,0,0,0,0
-2.9,-4.5,89.0,28.0,17.0,9.7,98.78,-8.0,1.0,0.7071067811865476,-0.2219215130041667,2019,1,0,0,0,0,0,0,0,0
-3.1,-6.2,79.0,27.0,16.0,9.7,98.76,-8.0,1.0,0.8660254037844386,-0.2219215130041667,2019,1,0,0,0,0,0,0,0,0
-3.6,-5.2,89.0,24.0,8.0,9.7,98.71,-7.0,1.0,0.9659258262890684,-0.2219215130041667,2019,1,0,0,0,0,0,0,0,0
-4.8,-9.8,68.0,29.0,34.0,24.1,98.82,-13.0,2.0,0.9659258262890684,-0.2219215130041667,2019,0,1,0,0,0,0,0,0,0
-7.3,-10.6,78.0,35.0,16.0,19.3,99.1,-14.0,3.0,0.4999999999999999,-0.2219215130041667,2019,1,0,0,0,0,0,0,0,0
-8.2,-11.1,80.0,36.0,9.0,4.8,99.16,-13.0,1.0,0.258819045102521,-0.2219215130041667,2019,1,0,0,0,0,0,0,0,0
-8.5,-12.6,73.0,2.0,13.0,19.3,99.19,-14.0,1.0,1.2246467991473532e-16,-0.2219215130041667,2019,1,0,0,0,0,0,0,0,0
-9.3,-11.9,82.0,2.0,17.0,2.4,99.25,-16.0,1.0,-0.2588190451025208,-0.2219215130041667,2019,1,0,0,0,0,0,0,0,0
-9.7,-12.9,77.0,34.0,12.0,6.4,99.38,-16.0,1.0,-0.4999999999999997,-0.2219215130041667,2019,1,0,0,0,0,0,0,0,0
-10.2,-15.9,63.0,32.0,33.0,24.1,99.63,-20.0,2.0,-0.8660254037844385,-0.2219215130041667,2019,0,0,1,0,0,0,0,0,0
-12.9,-18.6,63.0,30.0,29.0,24.1,100.0,-23.0,3.0,-0.9659258262890684,-0.2219215130041667,2019,0,1,0,0,0,0,0,0,0
-12.9,-19.6,58.0,32.0,28.0,24.1,100.24,-23.0,3.0,-0.5000000000000004,-0.2219215130041667,2019,0,1,0,0,0,0,0,0,0
-15.4,-19.1,74.0,3.0,12.0,24.1,100.48,-22.0,3.0,0.2588190451025207,-0.2051044998686192,2019,0,1,0,0,0,0,0,0,0
-16.5,-19.9,75.0,31.0,8.0,24.1,100.72,-22.0,3.0,0.8660254037844386,-0.2051044998686192,2019,0,1,0,0,0,0,0,0,0
-14.9,-18.7,73.0,15.0,13.0,24.1,100.77,-22.0,3.0,0.9659258262890684,-0.2051044998686192,2019,0,0,1,0,0,0,0,0,0
-12.5,-16.5,72.0,15.0,7.0,4.8,100.87,-17.0,3.0,0.4999999999999999,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-11.6,-14.8,78.0,16.0,15.0,1.2,100.89,-19.0,1.0,0.258819045102521,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-10.9,-13.1,84.0,14.0,5.0,1.6,100.81,-14.0,1.0,1.2246467991473532e-16,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-9.6,-11.9,83.0,13.0,7.0,2.4,100.68,-14.0,1.0,-0.2588190451025208,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-9.0,-11.4,83.0,14.0,10.0,19.3,100.63,-14.0,1.0,-0.4999999999999997,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-7.8,-11.7,74.0,13.0,8.0,19.3,100.56,-12.0,2.0,-0.8660254037844385,-0.2051044998686192,2019,0,0,1,0,0,0,0,0,0
-6.4,-9.6,78.0,8.0,18.0,19.3,100.71,-13.0,3.0,-0.9659258262890684,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-6.3,-8.6,84.0,8.0,19.0,16.1,100.75,-13.0,1.0,-0.8660254037844386,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-6.1,-7.9,87.0,7.0,24.0,8.1,100.79,-14.0,1.0,-0.7071067811865477,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-6.7,-8.2,89.0,6.0,21.0,16.1,100.83,-14.0,1.0,-0.5000000000000004,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-6.7,-8.4,88.0,8.0,18.0,16.1,100.88,-13.0,1.0,-0.2588190451025215,-0.2051044998686192,2019,1,0,0,0,0,0,0,0,0
-7.3,-9.0,88.0,6.0,22.0,19.3,101.04,-15.0,2.0,0.2588190451025207,-0.1882267098432439,2019,0,0,1,0,0,0,0,0,0
-8.1,-9.7,89.0,4.0,16.0,19.3,101.29,-15.0,3.0,0.8660254037844386,-0.1882267098432439,2019,0,0,1,0,0,0,0,0,0
-10.3,-12.5,84.0,6.0,22.0,24.1,101.58,-19.0,3.0,0.9659258262890684,-0.1882267098432439,2019,0,1,0,0,0,0,0,0,0
-8.4,-12.1,75.0,6.0,20.0,24.1,101.75,-16.0,3.0,0.4999999999999999,-0.1882267098432439,2019,0,1,0,0,0,0,0,0,0
-5.1,-11.0,63.0,7.0,12.0,24.1,101.72,-10.0,3.0,-0.2588190451025208,-0.1882267098432439,2019,0,1,0,0,0,0,0,0,0
-4.8,-10.8,63.0,13.0,12.0,24.1,101.62,-10.0,3.0,-0.8660254037844385,-0.1882267098432439,2019,0,1,0,0,0,0,0,0,0
-6.4,-11.2,69.0,8.0,19.0,24.1,101.63,-13.0,3.0,-0.9659258262890684,-0.1882267098432439,2019,0,1,0,0,0,0,0,0,0
-6.9,-10.2,77.0,8.0,19.0,24.1,101.51,-14.0,3.0,-0.5000000000000004,-0.1882267098432439,2019,0,0,1,0,0,0,0,0,0
-6.9,-9.7,81.0,5.0,15.0,24.1,101.4,-13.0,3.0,0.2588190451025207,-0.1712931441814778,2019,0,0,1,0,0,0,0,0,0
-5.8,-8.2,83.0,8.0,20.0,24.1,101.18,-13.0,3.0,0.8660254037844386,-0.1712931441814778,2019,0,0,1,0,0,0,0,0,0
-4.9,-6.8,87.0,8.0,16.0,24.1,101.06,-11.0,3.0,0.9659258262890684,-0.1712931441814778,2019,0,0,1,0,0,0,0,0,0
-1.9,-4.8,81.0,13.0,7.0,19.3,100.96,-5.0,3.0,0.4999999999999999,-0.1712931441814778,2019,0,0,1,0,0,0,0,0,0
-0.8,-3.1,84.0,20.0,15.0,24.1,100.23,-5.0,15.0,0.2588190451025207,-0.154308820664281,2019,0,1,0,0,0,0,0,0,0
-0.2,-2.8,83.0,18.0,19.0,24.1,100.28,-5.0,3.0,0.8660254037844386,-0.154308820664281,2019,0,0,1,0,0,0,0,0,0
0.0,-2.4,84.0,5.0,16.0,24.1,99.98,-5.0,45.0,0.2588190451025207,-0.1202080448993527,2019,0,1,0,0,0,0,0,0,0
-1.8,-4.6,81.0,5.0,19.0,24.1,100.16,-7.0,3.0,0.8660254037844386,-0.1202080448993527,2019,0,1,0,0,0,0,0,0,0
-3.5,-5.8,84.0,6.0,15.0,24.1,100.24,-9.0,3.0,0.9659258262890684,-0.1202080448993527,2019,0,1,0,0,0,0,0,0,0
-0.3,-4.3,75.0,8.0,23.0,24.1,100.35,-6.0,3.0,0.4999999999999999,-0.1202080448993527,2019,0,0,1,0,0,0,0,0,0
0.0,-2.5,83.0,9.0,18.0,24.1,100.12,-5.0,9.0,-0.9659258262890684,-0.1202080448993527,2019,0,0,1,0,0,0,0,0,0
-0.6,-2.1,89.0,9.0,10.0,24.1,99.73,-4.0,9.0,0.8660254037844386,-0.1031016974474354,2019,0,1,0,0,0,0,0,0,0
-0.4,-1.2,95.0,10.0,5.0,16.1,99.68,-2.0,3.0,0.9659258262890684,-0.1031016974474354,2019,0,0,1,0,0,0,0,0,0
-0.6,-1.3,95.0,9.0,14.0,9.7,99.66,-5.0,1.0,0.8660254037844387,-0.1031016974474354,2019,0,0,0,0,0,1,0,0,0
-0.2,-1.2,92.0,20.0,18.0,1.6,97.78,-5.0,147.0,0.258819045102521,6.432490598706546e-16,2019,1,0,0,0,0,0,0,0,0
0.0,-1.1,92.0,21.0,24.0,9.7,97.7,-6.0,1.0,1.2246467991473532e-16,6.432490598706546e-16,2019,1,0,0,0,0,0,0,0,0
-0.2,-2.7,83.0,21.0,25.0,19.3,97.68,-6.0,1.0,-0.2588190451025208,6.432490598706546e-16,2019,0,0,1,0,0,0,0,0,0
-0.5,-3.6,79.0,23.0,22.0,19.3,97.82,-6.0,3.0,-0.8660254037844385,6.432490598706546e-16,2019,1,0,0,0,0,0,0,0,0
-0.8,-3.8,80.0,24.0,22.0,24.1,97.96,-7.0,3.0,-0.9659258262890684,6.432490598706546e-16,2019,0,0,1,0,0,0,0,0,0
-1.5,-4.5,80.0,24.0,19.0,24.1,98.05,-7.0,3.0,-0.5000000000000004,6.432490598706546e-16,2019,0,1,0,0,0,0,0,0,0
-1.1,-4.9,75.0,25.0,16.0,24.1,98.15,-6.0,3.0,0.2588190451025207,0.0172133561558346,2020,0,0,1,0,0,0,0,0,0
-1.5,-4.6,79.0,23.0,10.0,24.1,98.25,-5.0,3.0,0.8660254037844386,0.0172133561558346,2020,0,0,1,0,0,0,0,0,0
