Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,Weather,DateTime,dtHours,sinTime,sinDay,year,Blowing Snow,Clear,Cloudy,Drizzle,Fog,Freezing Drizzle,Freezing Fog,Freezing Rain,Haze,Heavy Rain,Heavy Rain Showers,Heavy Snow,Ice Pellets,Mainly Clear,Moderate Hail,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Smoke,Snow,Snow Grains,Snow Pellets,Snow Showers,Thunderstorms
2015,2,8,22:00,-12.5,-15.0,82.0,3.0,25.0,8.1,99.54,-22.0,Snow,2015-02-08 22:00:00,1.0,-0.5000000000000004,0.6220467484408675,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,8,23:00,-12.9,-15.7,80.0,4.0,24.0,9.7,99.58,-22.0,"Snow,Blowing Snow",2015-02-08 23:00:00,1.0,-0.25881904510252157,0.6220467484408675,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,00:00,-13.0,-15.9,79.0,5.0,19.0,12.9,99.58,-21.0,"Snow,Blowing Snow",2015-02-09 00:00:00,1.0,0.0,0.6354323008901774,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,01:00,-13.2,-16.1,79.0,3.0,20.0,19.3,99.57,-22.0,"Snow,Blowing Snow",2015-02-09 01:00:00,1.0,0.25881904510252074,0.6354323008901774,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,02:00,-13.2,-16.3,78.0,4.0,24.0,19.3,99.6,-23.0,"Snow,Blowing Snow",2015-02-09 02:00:00,1.0,0.49999999999999994,0.6354323008901774,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,03:00,-13.1,-16.2,78.0,3.0,18.0,24.1,99.63,-21.0,Snow,2015-02-09 03:00:00,1.0,0.7071067811865476,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,04:00,-13.0,-16.2,77.0,4.0,19.0,24.1,99.62,-21.0,Snow,2015-02-09 04:00:00,1.0,0.8660254037844386,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,07:00,-12.7,-15.8,78.0,1.0,21.0,16.1,99.73,-21.0,Cloudy,2015-02-09 07:00:00,3.0,0.9659258262890683,0.6354323008901774,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,9,10:00,-12.0,-15.4,76.0,3.0,17.0,6.4,99.83,-20.0,Snow,2015-02-09 10:00:00,3.0,0.49999999999999994,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,11:00,-11.6,-15.0,76.0,36.0,11.0,6.4,99.87,-18.0,Snow,2015-02-09 11:00:00,1.0,0.258819045102521,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,12:00,-11.6,-14.9,77.0,34.0,17.0,12.9,99.91,-19.0,Snow,2015-02-09 12:00:00,1.0,1.2246467991473532e-16,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,13:00,-11.7,-15.3,75.0,34.0,19.0,19.3,99.89,-20.0,Snow,2015-02-09 13:00:00,1.0,-0.2588190451025208,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,15:00,-11.0,-14.9,73.0,1.0,17.0,16.1,99.85,-18.0,Snow,2015-02-09 15:00:00,2.0,-0.7071067811865471,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,16:00,-10.6,-14.6,73.0,35.0,15.0,19.3,99.87,-17.0,Snow,2015-02-09 16:00:00,1.0,-0.8660254037844385,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,17:00,-10.8,-14.1,77.0,1.0,16.0,4.8,99.92,-18.0,Snow,2015-02-09 17:00:00,1.0,-0.9659258262890683,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,19:00,-10.7,-14.5,74.0,1.0,20.0,16.1,100.03,-19.0,Snow,2015-02-09 19:00:00,2.0,-0.9659258262890684,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,20:00,-10.6,-14.2,75.0,35.0,13.0,19.3,100.06,-17.0,Snow,2015-02-09 20:00:00,1.0,-0.8660254037844386,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,9,22:00,-10.8,-13.9,78.0,35.0,11.0,24.1,100.12,-17.0,Mostly Cloudy,2015-02-09 22:00:00,2.0,-0.5000000000000004,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,9,23:00,-11.0,-14.1,78.0,34.0,14.0,16.1,100.16,-18.0,Snow Showers,2015-02-09 23:00:00,1.0,-0.25881904510252157,0.6354323008901774,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2,10,01:00,-10.4,-13.7,77.0,1.0,8.0,24.1,100.17,-15.0,Cloudy,2015-02-10 01:00:00,2.0,0.25881904510252074,0.6486295610349814,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,10,04:00,-9.8,-13.6,74.0,1.0,5.0,24.1,100.17,-13.0,Cloudy,2015-02-10 04:00:00,3.0,0.8660254037844386,0.6486295610349814,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,10,07:00,-9.8,-13.0,78.0,35.0,15.0,24.1,100.26,-16.0,Mostly Cloudy,2015-02-10 07:00:00,3.0,0.9659258262890683,0.6486295610349814,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,10,09:00,-8.5,-12.2,75.0,1.0,15.0,19.3,100.45,-15.0,Snow Showers,2015-02-10 09:00:00,2.0,0.7071067811865476,0.6486295610349814,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2,10,10:00,-8.4,-12.2,74.0,36.0,18.0,24.1,100.44,-15.0,Mostly Cloudy,2015-02-10 10:00:00,1.0,0.49999999999999994,0.6486295610349814,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,10,13:00,-6.3,-11.3,68.0,34.0,13.0,24.1,100.38,-12.0,Mainly Clear,2015-02-10 13:00:00,3.0,-0.2588190451025208,0.6486295610349814,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,10,16:00,-5.2,-10.6,66.0,2.0,12.0,24.1,100.3,-10.0,Mostly Cloudy,2015-02-10 16:00:00,3.0,-0.8660254037844385,0.6486295610349814,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,10,19:00,-6.0,-9.4,77.0,13.0,5.0,24.1,100.37,-8.0,Mostly Cloudy,2015-02-10 19:00:00,3.0,-0.9659258262890684,0.6486295610349814,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,10,22:00,-8.2,-10.9,81.0,2.0,3.0,24.1,100.32,-10.0,Mostly Cloudy,2015-02-10 22:00:00,3.0,-0.5000000000000004,0.6486295610349814,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,11,01:00,-8.1,-10.7,82.0,25.0,3.0,24.1,100.13,-10.0,Mostly Cloudy,2015-02-11 01:00:00,3.0,0.25881904510252074,0.6616346182422783,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,11,04:00,-5.8,-8.9,79.0,14.0,11.0,24.1,99.9,-11.0,Cloudy,2015-02-11 04:00:00,3.0,0.8660254037844386,0.6616346182422783,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,11,07:00,-6.1,-9.0,80.0,14.0,19.0,24.1,99.78,-13.0,Cloudy,2015-02-11 07:00:00,3.0,0.9659258262890683,0.6616346182422783,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,11,10:00,-5.1,-9.0,74.0,19.0,19.0,19.3,99.58,-12.0,Cloudy,2015-02-11 10:00:00,3.0,0.49999999999999994,0.6616346182422783,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,11,13:00,-4.1,-6.9,81.0,18.0,12.0,9.7,99.15,-9.0,Snow Showers,2015-02-11 13:00:00,3.0,-0.2588190451025208,0.6616346182422783,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2,11,14:00,-3.8,-6.8,80.0,18.0,10.0,9.7,99.05,-8.0,Snow Showers,2015-02-11 14:00:00,1.0,-0.4999999999999997,0.6616346182422783,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2,11,15:00,-3.9,-5.9,86.0,14.0,12.0,1.2,98.95,-9.0,Snow,2015-02-11 15:00:00,1.0,-0.7071067811865471,0.6616346182422783,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,11,16:00,-3.2,-4.5,91.0,19.0,5.0,2.0,98.9,-5.0,Snow,2015-02-11 16:00:00,1.0,-0.8660254037844385,0.6616346182422783,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,11,17:00,-2.7,-4.3,89.0,19.0,8.0,6.4,98.89,-6.0,Snow,2015-02-11 17:00:00,1.0,-0.9659258262890683,0.6616346182422783,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,11,18:00,-2.4,-4.6,85.0,23.0,18.0,9.7,98.88,-8.0,Freezing Drizzle,2015-02-11 18:00:00,1.0,-1.0,0.6616346182422783,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,11,19:00,-2.6,-4.5,87.0,25.0,21.0,9.7,98.87,-9.0,Snow,2015-02-11 19:00:00,1.0,-0.9659258262890684,0.6616346182422783,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,11,22:00,-2.5,-4.2,88.0,25.0,22.0,8.1,98.76,-9.0,Snow,2015-02-11 22:00:00,3.0,-0.5000000000000004,0.6616346182422783,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,12,01:00,-2.7,-5.2,83.0,30.0,22.0,24.1,98.77,-9.0,Cloudy,2015-02-12 01:00:00,3.0,0.25881904510252074,0.6744436188329455,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,12,04:00,-6.1,-10.9,69.0,31.0,35.0,24.1,98.87,-15.0,Blowing Snow,2015-02-12 04:00:00,3.0,0.8660254037844386,0.6744436188329455,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,12,05:00,-6.8,-12.3,65.0,30.0,37.0,24.1,98.93,-16.0,Blowing Snow,2015-02-12 05:00:00,1.0,0.9659258262890683,0.6744436188329455,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,12,06:00,-8.2,-13.1,68.0,28.0,24.0,24.1,98.95,-16.0,Blowing Snow,2015-02-12 06:00:00,1.0,1.0,0.6744436188329455,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,12,07:00,-8.9,-13.3,71.0,27.0,23.0,24.1,98.99,-17.0,Blowing Snow,2015-02-12 07:00:00,1.0,0.9659258262890683,0.6744436188329455,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,12,09:00,-10.6,-16.8,61.0,33.0,37.0,24.1,99.15,-21.0,Blowing Snow,2015-02-12 09:00:00,2.0,0.7071067811865476,0.6744436188329455,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,12,10:00,-12.3,-18.0,63.0,33.0,37.0,24.1,99.28,-23.0,Mainly Clear,2015-02-12 10:00:00,1.0,0.49999999999999994,0.6744436188329455,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,12,13:00,-14.9,-21.9,56.0,34.0,39.0,24.1,99.51,-27.0,Mainly Clear,2015-02-12 13:00:00,3.0,-0.2588190451025208,0.6744436188329455,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,12,16:00,-15.2,-21.7,58.0,34.0,30.0,24.1,99.79,-26.0,Mostly Cloudy,2015-02-12 16:00:00,3.0,-0.8660254037844385,0.6744436188329455,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,12,19:00,-16.3,-22.2,61.0,31.0,29.0,24.1,100.1,-28.0,Mainly Clear,2015-02-12 19:00:00,3.0,-0.9659258262890684,0.6744436188329455,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,12,22:00,-16.8,-20.3,75.0,33.0,20.0,24.1,100.25,-26.0,Mainly Clear,2015-02-12 22:00:00,3.0,-0.5000000000000004,0.6744436188329455,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,13,01:00,-18.8,-23.7,66.0,33.0,22.0,24.1,100.34,-29.0,Clear,2015-02-13 01:00:00,3.0,0.25881904510252074,0.6870527672236669,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,13,04:00,-21.2,-26.3,64.0,33.0,21.0,24.1,100.34,-32.0,Clear,2015-02-13 04:00:00,3.0,0.8660254037844386,0.6870527672236669,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,13,07:00,-22.4,-26.8,68.0,31.0,14.0,24.1,100.45,-32.0,Clear,2015-02-13 07:00:00,3.0,0.9659258262890683,0.6870527672236669,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,13,10:00,-19.6,-25.3,61.0,32.0,3.0,24.1,100.48,-22.0,Mainly Clear,2015-02-13 10:00:00,3.0,0.49999999999999994,0.6870527672236669,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,13,13:00,-13.2,-20.0,57.0,23.0,14.0,24.1,100.23,-20.0,Mostly Cloudy,2015-02-13 13:00:00,3.0,-0.2588190451025208,0.6870527672236669,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,13,16:00,-11.1,-17.6,59.0,21.0,17.0,24.1,99.85,-19.0,Mostly Cloudy,2015-02-13 16:00:00,3.0,-0.8660254037844385,0.6870527672236669,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,13,19:00,-12.0,-17.1,66.0,21.0,17.0,24.1,99.65,-20.0,Cloudy,2015-02-13 19:00:00,3.0,-0.9659258262890684,0.6870527672236669,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,13,21:00,-11.7,-15.1,76.0,21.0,19.0,9.7,99.4,-20.0,Snow,2015-02-13 21:00:00,2.0,-0.7071067811865477,0.6870527672236669,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,13,22:00,-11.1,-14.1,79.0,21.0,27.0,9.7,99.25,-21.0,Snow,2015-02-13 22:00:00,1.0,-0.5000000000000004,0.6870527672236669,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,13,23:00,-10.7,-13.4,81.0,21.0,23.0,6.4,99.1,-19.0,"Snow,Blowing Snow",2015-02-13 23:00:00,1.0,-0.25881904510252157,0.6870527672236669,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,00:00,-10.4,-12.8,83.0,21.0,22.0,9.7,98.94,-19.0,"Snow,Blowing Snow",2015-02-14 00:00:00,1.0,0.0,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,01:00,-9.9,-12.6,81.0,21.0,23.0,9.7,98.77,-18.0,"Snow,Blowing Snow",2015-02-14 01:00:00,1.0,0.25881904510252074,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,02:00,-9.3,-11.7,83.0,22.0,18.0,9.7,98.61,-17.0,"Snow,Blowing Snow",2015-02-14 02:00:00,1.0,0.49999999999999994,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,03:00,-8.6,-10.8,84.0,22.0,16.0,9.7,98.45,-15.0,"Snow,Blowing Snow",2015-02-14 03:00:00,1.0,0.7071067811865476,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,04:00,-7.9,-9.9,86.0,21.0,15.0,6.4,98.34,-14.0,"Snow,Blowing Snow",2015-02-14 04:00:00,1.0,0.8660254037844386,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,05:00,-7.3,-9.3,86.0,20.0,17.0,6.4,98.25,-14.0,"Snow,Blowing Snow",2015-02-14 05:00:00,1.0,0.9659258262890683,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,06:00,-7.2,-9.0,87.0,20.0,13.0,9.7,98.19,-13.0,"Snow,Blowing Snow",2015-02-14 06:00:00,1.0,1.0,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,07:00,-7.0,-10.1,79.0,25.0,26.0,8.1,98.15,-15.0,Snow,2015-02-14 07:00:00,1.0,0.9659258262890683,0.699458327051647,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,08:00,-7.6,-10.5,80.0,27.0,20.0,8.1,98.15,-15.0,Snow,2015-02-14 08:00:00,1.0,0.8660254037844387,0.699458327051647,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,10:00,-7.1,-11.7,70.0,29.0,21.0,19.3,98.0,-14.0,Cloudy,2015-02-14 10:00:00,2.0,0.49999999999999994,0.699458327051647,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,14,11:00,-9.3,-12.8,76.0,35.0,27.0,6.4,98.04,-18.0,"Snow,Blowing Snow",2015-02-14 11:00:00,1.0,0.258819045102521,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,2,14,13:00,-8.8,-14.3,65.0,35.0,18.0,12.9,98.07,-16.0,Snow Showers,2015-02-14 13:00:00,2.0,-0.2588190451025208,0.699458327051647,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2,14,14:00,-9.5,-13.0,76.0,36.0,23.0,8.1,98.07,-18.0,"Snow Showers,Blowing Snow",2015-02-14 14:00:00,1.0,-0.4999999999999997,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2,14,15:00,-10.9,-15.2,71.0,36.0,35.0,6.4,98.2,-21.0,"Snow Showers,Blowing Snow",2015-02-14 15:00:00,1.0,-0.7071067811865471,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2,14,16:00,-11.9,-17.4,64.0,36.0,31.0,16.1,98.36,-22.0,Mostly Cloudy,2015-02-14 16:00:00,1.0,-0.8660254037844385,0.699458327051647,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,2,14,17:00,-13.1,-16.0,79.0,35.0,23.0,12.9,98.5,-22.0,"Snow Showers,Blowing Snow",2015-02-14 17:00:00,1.0,-0.9659258262890683,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2,14,19:00,-14.6,-19.8,65.0,31.0,35.0,24.1,98.76,-26.0,Mainly Clear,2015-02-14 19:00:00,2.0,-0.9659258262890684,0.699458327051647,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,14,20:00,-15.2,-18.7,75.0,34.0,39.0,4.8,98.91,-28.0,"Snow Showers,Blowing Snow",2015-02-14 20:00:00,1.0,-0.8660254037844386,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2,14,21:00,-16.9,-21.5,68.0,33.0,46.0,16.1,99.1,-31.0,Blowing Snow,2015-02-14 21:00:00,1.0,-0.7071067811865477,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,14,22:00,-18.2,-23.3,65.0,34.0,38.0,16.1,99.24,-31.0,Blowing Snow,2015-02-14 22:00:00,1.0,-0.5000000000000004,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,14,23:00,-19.2,-23.6,69.0,34.0,46.0,9.7,99.35,-34.0,Blowing Snow,2015-02-14 23:00:00,1.0,-0.25881904510252157,0.699458327051647,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,00:00,-19.8,-24.6,66.0,34.0,42.0,9.7,99.46,-34.0,Blowing Snow,2015-02-15 00:00:00,1.0,0.0,0.7116566222817746,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,01:00,-20.5,-24.8,69.0,34.0,38.0,16.1,99.55,-35.0,Blowing Snow,2015-02-15 01:00:00,1.0,0.25881904510252074,0.7116566222817746,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,02:00,-21.8,-26.9,64.0,34.0,48.0,16.1,99.66,-38.0,Blowing Snow,2015-02-15 02:00:00,1.0,0.49999999999999994,0.7116566222817746,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,03:00,-22.7,-28.1,62.0,34.0,50.0,24.1,99.8,-39.0,Blowing Snow,2015-02-15 03:00:00,1.0,0.7071067811865476,0.7116566222817746,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,04:00,-23.6,-29.3,60.0,34.0,42.0,24.1,99.91,-39.0,Blowing Snow,2015-02-15 04:00:00,1.0,0.8660254037844386,0.7116566222817746,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,05:00,-24.3,-30.0,60.0,35.0,30.0,24.1,100.12,-38.0,Blowing Snow,2015-02-15 05:00:00,1.0,0.9659258262890683,0.7116566222817746,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,07:00,-25.2,-30.9,60.0,35.0,34.0,24.1,100.31,-40.0,Mainly Clear,2015-02-15 07:00:00,2.0,0.9659258262890683,0.7116566222817746,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,10:00,-23.9,-30.6,55.0,34.0,31.0,24.1,100.66,-38.0,Clear,2015-02-15 10:00:00,3.0,0.49999999999999994,0.7116566222817746,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,13:00,-20.4,-27.7,53.0,34.0,30.0,24.1,100.67,-33.0,Clear,2015-02-15 13:00:00,3.0,-0.2588190451025208,0.7116566222817746,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,16:00,-19.6,-26.9,53.0,34.0,34.0,24.1,100.71,-33.0,Clear,2015-02-15 16:00:00,3.0,-0.8660254037844385,0.7116566222817746,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,15,19:00,-20.6,-27.9,53.0,33.0,29.0,24.1,100.84,-33.0,Clear,2015-02-15 19:00:00,3.0,-0.9659258262890684,0.7116566222817746,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
